0, 0, Header, 1, 18, 960
1, 0, Start_track
1, 0, Title_t, ""
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "System Setup"
2, 0, MIDI_port, 0
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, ""
3, 0, MIDI_port, 0
3, 0, Control_c, 0, 11, 94
3, 0, Note_on_c, 0, 60, 109
3, 0, Control_c, 0, 11, 32
3, 20, Control_c, 0, 11, 94
3, 50, Control_c, 0, 11, 91
3, 80, Control_c, 0, 11, 88
3, 110, Control_c, 0, 11, 84
3, 140, Control_c, 0, 11, 81
3, 170, Control_c, 0, 11, 78
3, 200, Control_c, 0, 11, 77
3, 230, Control_c, 0, 11, 75
3, 240, Note_on_c, 0, 62, 95
3, 316, Note_off_c, 0, 60, 0
3, 450, Control_c, 0, 11, 68
3, 480, Note_on_c, 0, 63, 99
3, 524, Note_off_c, 0, 62, 0
3, 687, Note_off_c, 0, 63, 0
3, 720, Note_on_c, 0, 65, 101
3, 960, Note_off_c, 0, 65, 0
3, 960, Note_on_c, 0, 67, 111
3, 960, Note_on_c, 0, 63, 87
3, 1016, Control_c, 0, 11, 78
3, 1030, Control_c, 0, 11, 71
3, 2809, Note_off_c, 0, 67, 0
3, 2880, Note_off_c, 0, 63, 0
3, 2880, Note_on_c, 0, 65, 112
3, 2880, Note_on_c, 0, 62, 87
3, 3840, Note_off_c, 0, 62, 0
3, 3840, Note_on_c, 0, 70, 112
3, 3840, Note_on_c, 0, 58, 82
3, 3990, Note_off_c, 0, 65, 0
3, 4800, Note_off_c, 0, 58, 0
3, 4800, Note_on_c, 0, 62, 97
3, 4800, Note_on_c, 0, 53, 80
3, 4876, Note_off_c, 0, 70, 0
3, 6240, Note_off_c, 0, 62, 0
3, 6240, Note_off_c, 0, 53, 0
3, 6240, Note_on_c, 0, 63, 106
3, 6240, Note_on_c, 0, 55, 83
3, 7006, Control_c, 0, 11, 72
3, 7021, Control_c, 0, 11, 72
3, 7036, Control_c, 0, 11, 73
3, 7051, Control_c, 0, 11, 73
3, 7066, Control_c, 0, 11, 73
3, 7081, Control_c, 0, 11, 73
3, 7096, Control_c, 0, 11, 73
3, 7111, Control_c, 0, 11, 73
3, 7126, Control_c, 0, 11, 73
3, 7141, Control_c, 0, 11, 73
3, 7156, Control_c, 0, 11, 72
3, 7171, Control_c, 0, 11, 72
3, 7186, Control_c, 0, 11, 70
3, 7201, Control_c, 0, 11, 70
3, 7216, Control_c, 0, 11, 68
3, 7231, Control_c, 0, 11, 68
3, 7246, Control_c, 0, 11, 67
3, 7261, Control_c, 0, 11, 67
3, 7276, Control_c, 0, 11, 65
3, 7291, Control_c, 0, 11, 65
3, 7306, Control_c, 0, 11, 64
3, 7321, Control_c, 0, 11, 64
3, 7336, Control_c, 0, 11, 62
3, 7351, Control_c, 0, 11, 62
3, 7366, Control_c, 0, 11, 61
3, 7381, Control_c, 0, 11, 61
3, 7396, Control_c, 0, 11, 60
3, 7411, Control_c, 0, 11, 60
3, 7426, Control_c, 0, 11, 56
3, 7441, Control_c, 0, 11, 56
3, 7456, Control_c, 0, 11, 55
3, 7471, Control_c, 0, 11, 55
3, 7486, Control_c, 0, 11, 54
3, 7501, Control_c, 0, 11, 54
3, 7516, Control_c, 0, 11, 52
3, 7531, Control_c, 0, 11, 52
3, 7592, Note_off_c, 0, 63, 0
3, 7644, Note_off_c, 0, 55, 0
3, 7680, Note_on_c, 0, 60, 119
3, 7681, Control_c, 0, 11, 80
3, 7696, Control_c, 0, 11, 85
3, 7711, Control_c, 0, 11, 81
3, 7726, Control_c, 0, 11, 81
3, 7741, Control_c, 0, 11, 77
3, 7756, Control_c, 0, 11, 77
3, 7771, Control_c, 0, 11, 74
3, 7786, Control_c, 0, 11, 74
3, 7801, Control_c, 0, 11, 73
3, 7816, Control_c, 0, 11, 73
